1237937939474042884 2020-03-12 08:36:19 IST <Michael_DXTR> Nah, it couldn't be because they make food loaded with MSG and sodium.  That couldn't possibly be why; it's all about racism.
1237937933987930113 2020-03-12 08:36:17 IST <mistressmatisse> So if you’re stocking up on food and cleaning supplies for a global pandemic, while simultaneously saying that you refuse to vote for a better president than the one we have now, because he’s not The Perfect Candidate, i think you should really step back and examine your logic.
1237937933031596033 2020-03-12 08:36:17 IST <JacobOlsen444> More people die from being fat than the coronavirus but you don’t see McDonald’s being shut down and processed foods being taken off shelves. This world has its priorities fucked.
1237937930804527105 2020-03-12 08:36:17 IST <JoeyHynes1> Fellas is it gay to like food? 🤔  https://twitter.com/d0sh0la/status/1237354781326409728 …
1237937929521188864 2020-03-12 08:36:16 IST <WisdomOfTaka> FOOD FOR THOUGHT TheMostHigh Is Killing All Those Who Don't Keep The Commandments/Laws RIGHT NOW,If You Are Reading This And You Don't Do And Keep All The Commandments/Laws(Over 600) WATCH OUT THIS AIN'T NO GAME  LEVITICUS 26:14-17 KJV
1237937928984309761 2020-03-12 08:36:16 IST <__NMA92> Gonna go grocery shopping at the Chinese grocery store tomorrow cause apparently no one else is gonna be there...more food for me 🤷🏾‍♀️😭
1237937927910457351 2020-03-12 08:36:16 IST <Peanuthead23> My brother is out here buying Cheetos as emergency food 😭
1237937927801335809 2020-03-12 08:36:16 IST <ShaMTBLV> Thank you! He's helping his #wallstreetcabinet not the citizens. How will people pay their bills if they work in the service industry? Housekeeping, food service, barbers, hairstylist etc. We depend on PEOPLE!!! WTF we don't get unemployment as independent contractors! #COVID  https://twitter.com/JoyAnnReid/status/1237908708220448770 … pic.twitter.com/QVwCXlss8N
1237937926912253957 2020-03-12 08:36:16 IST <DillOnfire> Whole Foods Tribeca nyc. Scary #corona #CoronavirusPandemic #pandemic #CoronaVirusUpdate #PresidentialAddress pic.twitter.com/0ismoq2p5I
1237937926492676098 2020-03-12 08:36:16 IST <aplusdentalnsw> Scale and Clean in Campbelltown  Scaling is a treatment that cleans teeth by removing food particles (which are present in the teeth as well as the gums), tartar, and external stains that are difficult to remove while brushing.  Learn more.👇  https://aplusdental.net.au/scale-and-clean-in-campbelltown/ …
1237937925075218434 2020-03-12 08:36:15 IST <RobertCStern> @EatFellowHumans I definitely need you on my Online show.  Talking food, social media and cooking.  We should talk.
1237937923900813314 2020-03-12 08:36:15 IST <backyardgarden8> ✴︎ 常時、空間除菌中です。 安心してお食事をお楽しみください。 ✴︎ #バックヤードガーデン 場所: バックヤードガーデン/Foods & Drinks Backyard Garden  https://www.instagram.com/p/B9ni2eojxqV/?igshid=5xtxmfuhm4xp …
1237937923057647616 2020-03-12 08:36:15 IST <Gukkie_patooTae> momma and I live in a condo and my 85 yr old nana is right across from us so we can take care of her if our country goes into lockdown. We are fortunate enough to have food stocked up for 2 weeks. Me and my mom need to work to survive so hopefully our salaries wouldn't be cut.
1237937921535152129 2020-03-12 08:36:14 IST <bridoc> It's bad enough that Republicans want to take away food assistance from Americans who need the most help, but to do it in the middle of a public health (and maybe economic) crises? These people are sociopaths.  https://twitter.com/chuckabbott1/status/1237738144713314306 …
